country_code;year;population_growth
BGR;1971;0.549996514
BGR;1972;0.465213742
BGR;1973;0.520633441
BGR;1974;0.667967361
BGR;1975;0.482739308
BGR;1976;0.433163461
BGR;1977;0.51909888
BGR;1978;0.111804755
BGR;1979;0.135011573
BGR;1980;0.402488745
BGR;1981;0.333268825
BGR;1982;0.295812783
BGR;1983;0.249546601
BGR;1984;0.23397231
BGR;1985;-0.001473114
BGR;1986;-0.026519755
BGR;1987;0.147109293
BGR;1988;0.112372424
BGR;1989;-1.170038599
BGR;1990;-1.803750479
BGR;1991;-0.99042598
BGR;1992;-1.073853191
BGR;1993;-0.797665852
BGR;1994;-0.339586079
BGR;1995;-0.4453985
BGR;1996;-0.51572988
BGR;1997;-0.608797355
BGR;1998;-0.667302701
BGR;1999;-0.560648225
BGR;2000;-0.493896417
BGR;2001;-1.990632204
BGR;2002;-2.17069878
BGR;2003;-0.792113638
BGR;2004;-0.754796951
BGR;2005;-0.752977445
BGR;2006;-0.759505916
BGR;2007;-0.735282284
BGR;2008;-0.701922745
BGR;2009;-0.644281363
BGR;2010;-0.658275447
BGR;2011;-0.641228921
BGR;2012;-0.579220596
BGR;2013;-0.559647217
BGR;2014;-0.568389264
BGR;2015;-0.638069468
BGR;2016;-0.701382098
BGR;2017;-0.730443175
BGR;2018;-0.722080405
BGR;2019;-0.703905641
BHR;1961;3.310415782
BHR;1962;3.079079032
BHR;1963;2.844613979
BHR;1964;2.629871778
BHR;1965;2.45423019
BHR;1966;2.293810404
BHR;1967;2.208715443
BHR;1968;2.314101185
BHR;1969;2.650783686
BHR;1970;3.13510991
BHR;1971;3.560873952
BHR;1972;3.935390699
BHR;1973;4.426751488
BHR;1974;5.040970517
BHR;1975;5.645973091
BHR;1976;6.256503579
BHR;1977;6.620957931
BHR;1978;6.480545178
BHR;1979;5.802862124
BHR;1980;4.864860237
BHR;1981;3.878372963
BHR;1982;3.113122583
BHR;1983;2.685219182
BHR;1984;2.680583903
BHR;1985;2.952602004
BHR;1986;3.295378077
BHR;1987;3.511263863
BHR;1988;3.550482373
BHR;1989;3.358500552
BHR;1990;3.038867721
BHR;1991;2.750322258
BHR;1992;2.580585977
BHR;1993;2.477998889
BHR;1994;2.463393346
BHR;1995;2.535706425
BHR;1996;2.620858138
BHR;1997;2.771997796
BHR;1998;3.106077696
BHR;1999;3.65426213
BHR;2000;4.31530764
BHR;2001;4.836512065
BHR;2002;5.25020912
BHR;2003;5.756701712
BHR;2004;6.360159526
BHR;2005;6.904396412
BHR;2006;7.500231305
BHR;2007;7.776022595
BHR;2008;7.324342452
BHR;2009;6.1274527580000004
BHR;2010;4.599778006
BHR;2011;2.960981473
BHR;2012;1.690591501
BHR;2013;1.153830127
BHR;2014;1.587749264
BHR;2015;2.642471156
BHR;2016;3.856582461
BHR;2017;4.677986951
BHR;2018;4.921161372
BHR;2019;4.469239009
BHS;1961;4.974874579
BHS;1962;5.055857992
BHS;1963;5.031049251
BHS;1964;4.881297516
BHS;1965;4.639796568
BHS;1966;4.415588074
BHS;1967;4.173152871
BHS;1968;3.873673972
BHS;1969;3.481132882
BHS;1970;3.062775928
BHS;1971;2.629016493
BHS;1972;2.261329318
BHS;1973;2.031885543
BHS;1974;1.965495021
BHS;1975;2.019233561
BHS;1976;2.102197606
BHS;1977;2.149771259
BHS;1978;2.196390657
BHS;1979;2.211830159
BHS;1980;2.211936787
BHS;1981;2.223529506
BHS;1982;2.231040162
BHS;1983;2.201010543
BHS;1984;2.12708044
BHS;1985;2.004368492
BHS;1986;1.874652393
BHS;1987;1.764136917
BHS;1988;1.703653434
BHS;1989;1.71564194
BHS;1990;1.767915704
BHS;1991;1.850289915
BHS;1992;1.90542672
BHS;1993;1.876807562
BHS;1994;1.746933796
BHS;1995;1.560379122
BHS;1996;1.345024017
BHS;1997;1.183205481
BHS;1998;1.120860244
BHS;1999;1.185320185
BHS;2000;1.347398334
BHS;2001;1.520667125
BHS;2002;1.652399307
BHS;2003;1.761996908
BHS;2004;1.824351295
BHS;2005;1.853248287
BHS;2006;1.882682626
BHS;2007;1.901849904
BHS;2008;1.847733423
BHS;2009;1.70871838
BHS;2010;1.515331048
BHS;2011;1.297394475
BHS;2012;1.108201634
BHS;2013;0.980915204
BHS;2014;0.93928457
BHS;2015;0.959409324
BHS;2016;0.990519136
BHS;2017;1.008311908
BHS;2018;1.010953344
BHS;2019;0.991335935
BIH;1961;1.932279396
BIH;1962;1.9460013
BIH;1963;1.90080751
BIH;1964;1.781309122
BIH;1965;1.615114429
BIH;1966;1.43195377
BIH;1967;1.275374981
BIH;1968;1.17081968
BIH;1969;1.136612893
BIH;1970;1.151684762
BIH;1971;1.183177654
BIH;1972;1.198116845
BIH;1973;1.190013177
BIH;1974;1.147256897
BIH;1975;1.081837598
BIH;1976;1.002733494
BIH;1977;0.937812208
BIH;1978;0.910297432
BIH;1979;0.93383894
BIH;1980;0.98660755
BIH;1981;1.014394477
BIH;1982;1.006505461
BIH;1983;0.996615073
BIH;1984;0.985677293
BIH;1985;0.950605074
BIH;1986;0.991982804
BIH;1987;0.978131583
BIH;1988;0.666195959
BIH;1989;-0.036308047
BIH;1990;-0.989859326
BIH;1991;-2.130879873
BIH;1992;-3.153651532
BIH;1993;-3.723423115
BIH;1994;-3.553831484
BIH;1995;-2.768136976
BIH;1996;-1.70216035
BIH;1997;-0.756087034
BIH;1998;-0.046396402
BIH;1999;0.241170821
BIH;2000;0.208738983
BIH;2001;0.115523663
BIH;2002;0.103128474
BIH;2003;0.07408038
BIH;2004;0.053704531
BIH;2005;0.030201109
BIH;2006;0.002469872
BIH;2007;-0.070083064
BIH;2008;-0.226551525
BIH;2009;-0.489520028
BIH;2010;-0.818827889
BIH;2011;-1.20265119
BIH;2012;-1.547013043
BIH;2013;-1.745167149
BIH;2014;-1.722562344
BIH;2015;-1.526276235
BIH;2016;-1.264581174
BIH;2017;-1.031207183
BIH;2018;-0.826854592
BIH;2019;-0.692206409
BLR;1961;0.889131363
BLR;1962;0.97108747
BLR;1963;1.016188232
BLR;1964;1.02576999
BLR;1965;1.001232581
BLR;1966;0.999586747
BLR;1967;1.01992951
BLR;1968;1.00683742
BLR;1969;0.961629977
BLR;1970;0.885501942
BLR;1971;0.832542427
BLR;1972;0.801903541
BLR;1973;0.740577073
BLR;1974;0.64939628
BLR;1975;0.52895066
BLR;1976;0.468634365
BLR;1977;0.551023965
BLR;1978;0.653046349
BLR;1979;0.617512036
BLR;1980;0.613722216
BLR;1981;0.692401877
BLR;1982;0.677412013
BLR;1983;0.683014022
BLR;1984;0.678380569
BLR;1985;0.653761443
BLR;1986;0.679391164
BLR;1987;0.67480657
BLR;1988;0.286405805
BLR;1989;0.29542119
BLR;1990;0.186649693
BLR;1991;0.049060493
BLR;1992;0.215580681
BLR;1993;0.224883986
BLR;1994;-0.117267677
BLR;1995;-0.323196991
BLR;1996;-0.334086977
BLR;1997;-0.424126493
BLR;1998;-0.475578029
BLR;1999;-0.420607218
BLR;2000;-0.471131335
BLR;2001;-0.512966688
BLR;2002;-0.636565666
BLR;2003;-0.699809191
BLR;2004;-0.682169472
BLR;2005;-0.68300556
BLR;2006;-0.612296198
BLR;2007;-0.458847536
BLR;2008;-0.345415054
BLR;2009;-0.22296073
BLR;2010;-0.170360662
BLR;2011;-0.183624023
BLR;2012;-0.091637482
BLR;2013;0.015868579
BLR;2014;0.089902558
BLR;2015;0.159300802
BLR;2016;0.12551111
BLR;2017;-0.034421419
BLR;2018;-0.155570407
BLR;2019;-0.17564847
BLZ;1961;2.826169131
BLZ;1962;2.791624743
BLZ;1963;2.814691655
BLZ;1964;2.85898242
BLZ;1965;2.916243907
BLZ;1966;2.996520597
BLZ;1967;3.013212171
BLZ;1968;2.945748135
BLZ;1969;2.719845374
BLZ;1970;2.419736768
BLZ;1971;2.114462824
BLZ;1972;1.871112725
BLZ;1973;1.672138912
BLZ;1974;1.544921192
BLZ;1975;1.476401422
BLZ;1976;1.406096778
BLZ;1977;1.353755572
BLZ;1978;1.432147223
BLZ;1979;1.669857191
BLZ;1980;1.996843481
BLZ;1981;2.338642375
BLZ;1982;2.631009162
BLZ;1983;2.812870519
BLZ;1984;2.862588675
BLZ;1985;2.812635448
BLZ;1986;2.778745494
BLZ;1987;2.763866433
BLZ;1988;2.664952755
BLZ;1989;2.45034977
BLZ;1990;2.20104244
BLZ;1991;1.888722037
BLZ;1992;1.658350843
BLZ;1993;1.682924606
BLZ;1994;2.032616773
BLZ;1995;2.585775045
BLZ;1996;3.186465435
BLZ;1997;3.637901042
BLZ;1998;3.835591807
BLZ;1999;3.72737253
BLZ;2000;3.42494863
BLZ;2001;3.084774571
BLZ;2002;2.827563862
BLZ;2003;2.650384639
BLZ;2004;2.593522892
BLZ;2005;2.604447732
BLZ;2006;2.618344801
BLZ;2007;2.60739692
BLZ;2008;2.574385215
BLZ;2009;2.520576643
BLZ;2010;2.451470158
BLZ;2011;2.381907641
BLZ;2012;2.323531697
BLZ;2013;2.256884073
BLZ;2014;2.188961079
BLZ;2015;2.118799855
BLZ;2016;2.047695884
BLZ;2017;1.980528851
BLZ;2018;1.92457577
BLZ;2019;1.883110736
BMU;1961;2.477477477
BMU;1962;2.417582418
BMU;1963;2.360515021
BMU;1964;2.51572327
BMU;1965;2.45398773
BMU;1966;1.796407186
BMU;1967;1.960784314
BMU;1968;1.923076923
BMU;1969;1.886792453
BMU;1970;1.851851852
BMU;1971;-0.727272727
BMU;1972;-0.732600733
BMU;1973;-0.73800738
BMU;1974;-0.743494424
BMU;1975;-0.74906367
BMU;1976;0.377358491
BMU;1977;0.37593985
BMU;1978;0.374531835
BMU;1979;0.373134328
BMU;1980;1.617100372
BMU;1981;0.695079568
BMU;1982;0.72479564
BMU;1983;0.867463796
BMU;1984;0.881458967
BMU;1985;0.841855272
BMU;1986;0.850645014
BMU;1987;0.813844063
BMU;1988;0.860861899
BMU;1989;0.846658783
BMU;1990;0.824255196
BMU;1991;-0.514108485
BMU;1992;-0.721776995
BMU;1993;0.537588531
BMU;1994;0.695976914
BMU;1995;0.718138908
BMU;1996;0.641047099
BMU;1997;0.612017496
BMU;1998;0.737226639
BMU;1999;0.561180119
BMU;2000;0.894182916
BMU;2001;1.085181052
BMU;2002;0.652758223
BMU;2003;0.656472533
BMU;2004;0.655349388
BMU;2005;0.649513649
BMU;2006;0.575178477
BMU;2007;0.565689754
BMU;2008;0.59333004600000006
BMU;2009;0.55612581
BMU;2010;-0.780059723
BMU;2011;-0.859898041
BMU;2012;0.362431076
BMU;2013;0.313281274
BMU;2014;0.210765988
BMU;2015;0.151985016
BMU;2016;-1.046951883
BMU;2017;-1.054930756
BMU;2018;0.073583517
BMU;2019;-0.003128911
BOL;1961;1.949961316
BOL;1962;1.965715235
BOL;1963;1.983928509
BOL;1964;2.005056613
BOL;1965;2.028799441
BOL;1966;2.049845409
BOL;1967;2.068420977
BOL;1968;2.088930513
BOL;1969;2.112004429
BOL;1970;2.135893892
BOL;1971;2.156244137
BOL;1972;2.172982469
BOL;1973;2.187023743
BOL;1974;2.198220897
BOL;1975;2.206056244
BOL;1976;2.215382438
BOL;1977;2.220150004
BOL;1978;2.207313529
BOL;1979;2.174160006
BOL;1980;2.128539564
BOL;1981;2.077944375
BOL;1982;2.037156857
BOL;1983;2.016982259
BOL;1984;2.024156505
BOL;1985;2.049136147
BOL;1986;2.076690165
BOL;1987;2.097024913
BOL;1988;2.111412083
BOL;1989;2.117190276
BOL;1990;2.115896027
BOL;1991;2.113193123
BOL;1992;2.109350945
BOL;1993;2.099461032
BOL;1994;2.083251503
BOL;1995;2.061755709
BOL;1996;2.037897103
BOL;1997;2.013095505
BOL;1998;1.98710323
BOL;1999;1.960521346
BOL;2000;1.93343126
BOL;2001;1.905767118
BOL;2002;1.877080341
BOL;2003;1.847322665
BOL;2004;1.816097236
BOL;2005;1.784254998
BOL;2006;1.7516249
BOL;2007;1.719932541
BOL;2008;1.691076655
BOL;2009;1.666110583
BOL;2010;1.643602456
BOL;2011;1.622458837
BOL;2012;1.600004605
BOL;2013;1.574598408
BOL;2014;1.544967683
BOL;2015;1.512924033
BOL;2016;1.480132784
BOL;2017;1.44923493
BOL;2018;1.421899486
BOL;2019;1.399098368
BRA;1961;2.911132898
BRA;1962;2.921441247
BRA;1963;2.908792685
BRA;1964;2.868006568
BRA;1965;2.808486296
BRA;1966;2.748117008
BRA;1967;2.693166598
BRA;1968;2.635761681
BRA;1969;2.576986832
BRA;1970;2.519725049
BRA;1971;2.460873859
BRA;1972;2.408584323
BRA;1973;2.37506444
BRA;1974;2.364464303
BRA;1975;2.368908942
BRA;1976;2.373059054
BRA;1977;2.371182563
BRA;1978;2.369525875
BRA;1979;2.36685998
BRA;1980;2.360481344
BRA;1981;2.355195197
BRA;1982;2.341853663
BRA;1983;2.305660293
BRA;1984;2.24179441
BRA;1985;2.159941551
BRA;1986;2.073964874
BRA;1987;1.994822329
BRA;1988;1.923234877
BRA;1989;1.862959145
BRA;1990;1.811518179
BRA;1991;1.759418174
BRA;1992;1.707335299
BRA;1993;1.664858508
BRA;1994;1.633793357
BRA;1995;1.609715254
BRA;1996;1.588837626
BRA;1997;1.56372474
BRA;1998;1.528963703
BRA;1999;1.481112099
BRA;2000;1.424167434
BRA;2001;1.366957076
BRA;2002;1.312744186
BRA;2003;1.257382738
BRA;2004;1.201294128
BRA;2005;1.145880998
BRA;2006;1.090196854
BRA;2007;1.037862037
BRA;2008;0.994311624
BRA;2009;0.961948263
BRA;2010;0.937956738
BRA;2011;0.915962656
BRA;2012;0.893531058
BRA;2013;0.873603191
BRA;2014;0.855792023
BRA;2015;0.838848283
BRA;2016;0.823748232
BRA;2017;0.807147162
BRA;2018;0.783847579
BRA;2019;0.751548427
BRB;1961;0.31899884
BRB;1962;0.39409894
BRB;1963;0.427656288
BRB;1964;0.408359103
BRB;1965;0.351916006
BRB;1966;0.286319843
BRB;1967;0.24156696
BRB;1968;0.245621563
BRB;1969;0.300507806
BRB;1970;0.394673062
BRB;1971;0.500220254
BRB;1972;0.590106964
BRB;1973;0.641377069
BRB;1974;0.645873895
BRB;1975;0.615326372
BRB;1976;0.5788523
BRB;1977;0.545397308
BRB;1978;0.507273597
BRB;1979;0.457778028
BRB;1980;0.414098995
BRB;1981;0.357530261
BRB;1982;0.309038836
BRB;1983;0.277477726
BRB;1984;0.277884106
BRB;1985;0.299359298
BRB;1986;0.328807979
BRB;1987;0.354088496
BRB;1988;0.370602905
BRB;1989;0.377697806
BRB;1990;0.37589338
BRB;1991;0.370667606
BRB;1992;0.373863554
BRB;1993;0.375123836
BRB;1994;0.385425437
BRB;1995;0.400115068
BRB;1996;0.410504062
BRB;1997;0.425233622
BRB;1998;0.427517241
BRB;1999;0.413126506
BRB;2000;0.392645061
BRB;2001;0.362122764
BRB;2002;0.338874712
BRB;2003;0.330075479
BRB;2004;0.347517603
BRB;2005;0.376717927
BRB;2006;0.416757555
BRB;2007;0.439788762
BRB;2008;0.446079294
BRB;2009;0.41279802
BRB;2010;0.364679446
BRB;2011;0.302945811
BRB;2012;0.251638162
BRB;2013;0.20986071
BRB;2014;0.185900767
BRB;2015;0.175042007
BRB;2016;0.165289294
BRB;2017;0.152789486
BRB;2018;0.142439723
BRB;2019;0.133875829
BRN;1961;4.616277798
BRN;1962;4.478505289
BRN;1963;4.436284006
BRN;1964;4.46581166
BRN;1965;4.570271561
BRN;1966;4.663632449
BRN;1967;4.710458357
BRN;1968;4.732895131
BRN;1969;4.723070115
BRN;1970;4.685424927
BRN;1971;4.6328043
BRN;1972;4.574913788
BRN;1973;4.468378788
BRN;1974;4.322376214
BRN;1975;4.139549904
BRN;1976;3.975575616
BRN;1977;3.810957091
BRN;1978;3.647863574
BRN;1979;3.470437126
BRN;1980;3.290089483
BRN;1981;3.11881079
BRN;1982;2.976929196
BRN;1983;2.8753048
BRN;1984;2.835279205
BRN;1985;2.835101683
BRN;1986;2.840116756
BRN;1987;2.838317402
BRN;1988;2.838974232
BRN;1989;2.845338381
BRN;1990;2.847428342
BRN;1991;2.853520999
BRN;1992;2.844839711
BRN;1993;2.804135687
BRN;1994;2.722116477
BRN;1995;2.61195138
BRN;1996;2.495576018
BRN;1997;2.379689964
BRN;1998;2.277384822
BRN;1999;2.189893417
BRN;2000;2.1096517
BRN;2001;2.040774985
BRN;2002;1.965072783
BRN;2003;1.860140053
BRN;2004;1.723004885
BRN;2005;1.568184375
BRN;2006;1.400393036
BRN;2007;1.261912434
BRN;2008;1.181371824
BRN;2009;1.175132443
BRN;2010;1.227117263
BRN;2011;1.288981384
BRN;2012;1.337513016
BRN;2013;1.352256699
BRN;2014;1.313717171
BRN;2015;1.246081245
BRN;2016;1.172400865
BRN;2017;1.10699921
BRN;2018;1.051993743
BRN;2019;1.002737318
BTN;1961;2.460871873
BTN;1962;2.46147018
BTN;1963;2.512988051
BTN;1964;2.642685795
BTN;1965;2.806806767
BTN;1966;2.976587995
BTN;1967;3.114911879
BTN;1968;3.203227859
BTN;1969;3.232401425
BTN;1970;3.221360997
BTN;1971;3.190561079
BTN;1972;3.165788283
BTN;1973;3.154608364
BTN;1974;3.161594137
BTN;1975;3.181869898
BTN;1976;3.200008679
BTN;1977;3.201518584
BTN;1978;3.153076558
BTN;1979;3.04935119
BTN;1980;2.912669899
BTN;1981;2.724093455
BTN;1982;2.555611343
BTN;1983;2.506703867
BTN;1984;2.615211569
BTN;1985;2.793544853
BTN;1986;3.05997205
BTN;1987;3.210951244
BTN;1988;3.034146115
BTN;1989;2.450208306
BTN;1990;1.638239725
BTN;1991;0.718582153
BTN;1992;-0.021699522
BTN;1993;-0.359850151
BTN;1994;-0.131330145
BTN;1995;0.510635258
BTN;1996;1.272221493
BTN;1997;1.874230428
BTN;1998;2.270173455
BTN;1999;2.364549721
BTN;2000;2.248358465
BTN;2001;2.112644398
BTN;2002;2.029819014
BTN;2003;1.900758029
BTN;2004;1.733113342
BTN;2005;1.541558106
BTN;2006;1.32773939
BTN;2007;1.129268455
BTN;2008;1.008172467
BTN;2009;0.99412939
BTN;2010;1.052929968
BTN;2011;1.130704583
BTN;2012;1.187928924
BTN;2013;1.22609147
BTN;2014;1.233911551
BTN;2015;1.219146338
BTN;2016;1.206226624
BTN;2017;1.195337374
BTN;2018;1.176843395
BTN;2019;1.146382274
BWA;1961;1.957853818
BWA;1962;2.140630894
BWA;1963;2.247837132
BWA;1964;2.249720652
BWA;1965;2.188256112
BWA;1966;2.114998295
BWA;1967;2.098245233
BWA;1968;2.176982756
BWA;1969;2.37595048
BWA;1970;2.649840477
BWA;1971;2.925026947
BWA;1972;3.159145617
BWA;1973;3.363608579
BWA;1974;3.531561112
BWA;1975;3.659992855
BWA;1976;3.788364885
BWA;1977;3.890951739
BWA;1978;3.912082229
BWA;1979;3.842262695
BWA;1980;3.72068558
BWA;1981;3.560013544
BWA;1982;3.430040105
BWA;1983;3.395417048
BWA;1984;3.483242243
BWA;1985;3.631300334
BWA;1986;3.794128627
BWA;1987;3.880975117
BWA;1988;3.835843319
BWA;1989;3.634359761
BWA;1990;3.3403336280000002
BWA;1991;3.028537543
BWA;1992;2.76848286
BWA;1993;2.57417937
BWA;1994;2.46725648
BWA;1995;2.419145312
BWA;1996;2.391314201
BWA;1997;2.344487226
BWA;1998;2.271995769
BWA;1999;2.161983064
BWA;2000;2.032896436
BWA;2001;1.889380292
BWA;2002;1.773421002
BWA;2003;1.730526111
BWA;2004;1.778885026
BWA;2005;1.882508206
BWA;2006;2.026487056
BWA;2007;2.131424745
BWA;2008;2.119781897
BWA;2009;1.957036327
BWA;2010;1.705719395
BWA;2011;1.413987357
BWA;2012;1.191100637
BWA;2013;1.120660803
BWA;2014;1.256439448
BWA;2015;1.525307942
BWA;2016;1.832852792
BWA;2017;2.070326167
BWA;2018;2.197675758
BWA;2019;2.175290909
CAF;1961;1.611669196
CAF;1962;1.679324813
CAF;1963;1.753960296
CAF;1964;1.834814863
CAF;1965;1.91427755
CAF;1966;2.011282131
CAF;1967;2.087011594
CAF;1968;2.079266311
CAF;1969;1.968071402
CAF;1970;1.798541797
CAF;1971;1.608836392
CAF;1972;1.47045769
CAF;1973;1.438963233
CAF;1974;1.546673215
CAF;1975;1.750296759
CAF;1976;1.954210222
CAF;1977;2.125703626
CAF;1978;2.313515734
CAF;1979;2.512358872
CAF;1980;2.699574299
CAF;1981;2.916378073
CAF;1982;3.08261224
CAF;1983;3.077366993
CAF;1984;2.86777646
CAF;1985;2.541172574
CAF;1986;2.163226653
CAF;1987;1.871655546
CAF;1988;1.765058004
CAF;1989;1.903137882
CAF;1990;2.197309532
CAF;1991;2.525092196
CAF;1992;2.765867515
CAF;1993;2.894704298
CAF;1994;2.875578887
CAF;1995;2.757190552
CAF;1996;2.620834571
CAF;1997;2.513403742
CAF;1998;2.418780432
CAF;1999;2.34664723
CAF;2000;2.289845843
CAF;2001;2.216501186
CAF;2002;2.129491567
CAF;2003;2.057857877
CAF;2004;2.007297035
CAF;2005;1.963165759
CAF;2006;1.954024747
CAF;2007;1.922623931
CAF;2008;1.779120362
CAF;2009;1.49251562
CAF;2010;1.126577396
CAF;2011;0.723831391
CAF;2012;0.401556668
CAF;2013;0.259489943
CAF;2014;0.364290952
CAF;2015;0.647403919
CAF;2016;0.985894486
CAF;2017;1.277504136
CAF;2018;1.519051537
CAF;2019;1.674745212
CAN;1961;2.00112211
CAN;1962;1.859888233
CAN;1963;1.862845928
CAN;1964;1.885714943
CAN;1965;1.810166597
CAN;1966;1.862813771
CAN;1967;1.799356505
CAN;1968;1.613408503
CAN;1969;1.359783472
CAN;1970;1.3978316
CAN;1971;2.948194528
CAN;1972;1.160846567
CAN;1973;1.222616584
CAN;1974;1.396021669
CAN;1975;1.459424913
CAN;1976;1.315806566
CAN;1977;1.170256878
CAN;1978;0.995456944
CAN;1979;0.989698733
CAN;1980;1.289594978
CAN;1981;1.233397255
CAN;1982;1.189624341
CAN;1983;0.988487567
CAN;1984;0.944034716
CAN;1985;0.913774275
CAN;1986;0.994040151
CAN;1987;1.318167782
CAN;1988;1.29662489
CAN;1989;1.794193515
CAN;1990;1.507660673
CAN;1991;1.242761231
CAN;1992;1.183675541
CAN;1993;1.098930879
CAN;1994;1.095258107
CAN;1995;1.034769484
CAN;1996;1.045311783
CAN;1997;0.993788591
CAN;1998;0.829909353
CAN;1999;0.812842624
CAN;2000;0.931281553
CAN;2001;1.086350966
CAN;2002;1.087447927
CAN;2003;0.901372739
CAN;2004;0.933020777
CAN;2005;0.944466927
CAN;2006;1.010334503
CAN;2007;0.971135141
CAN;2008;1.082907116
CAN;2009;1.141758099
CAN;2010;1.111864075
CAN;2011;0.978697787
CAN;2012;1.085817263
CAN;2013;1.056591259
CAN;2014;1.005337579
CAN;2015;0.746339478
CAN;2016;1.132348655
CAN;2017;1.194280492
CAN;2018;1.397947791
CAN;2019;1.424051307
CHE;1961;1.978615059
CHE;1962;2.535012537
CHE;1963;2.137662821
CHE;1964;1.654258245
CHE;1965;1.154842514
CHE;1966;1.045151743
CHE;1967;1.239047247
CHE;1968;1.259256348
CHE;1969;1.12542046
CHE;1970;0.722403831
CHE;1971;0.524791842
CHE;1972;0.76247999
CHE;1973;0.738225529
CHE;1974;0.538520833
CHE;1975;-0.043738043
CHE;1976;-0.571595755
CHE;1977;-0.339010906
CHE;1978;0.00897881
CHE;1979;0.200809492
CHE;1980;0.397074419
CHE;1981;0.54706491
CHE;1982;0.584291675
CHE;1983;0.42878792
CHE;1984;0.359111652
CHE;1985;0.441442668
CHE;1986;0.520391611
CHE;1987;0.628115755
CHE;1988;0.734943056
CHE;1989;0.808536056
CHE;1990;1.026873072
CHE;1991;1.249826024
CHE;1992;1.102521072
CHE;1993;0.910715566
CHE;1994;0.797158411
CHE;1995;0.668242326
CHE;1996;0.441636407
CHE;1997;0.24089121
CHE;1998;0.297135766
CHE;1999;0.476919931
CHE;2000;0.561954617
CHE;2001;0.632771238
CHE;2002;0.756469146
CHE;2003;0.741919603
CHE;2004;0.68742596
CHE;2005;0.64060154
CHE;2006;0.627558473
CHE;2007;0.893690978
CHE;2008;1.270618074
CHE;2009;1.249484631
CHE;2010;1.041558058
CHE;2011;1.111878943
CHE;2012;1.061819329
CHE;2013;1.149879758
CHE;2014;1.220103973
CHE;2015;1.138337152
CHE;2016;1.092031174
CHE;2017;0.933155889
CHE;2018;0.736633975
CHE;2019;0.708089213
CHI;1961;0.89073872
CHI;1962;0.953779046
CHI;1963;1.015844345
CHI;1964;1.040792545
CHI;1965;1.068341396
CHI;1966;1.065652627
CHI;1967;1.067185707
CHI;1968;1.060128472
CHI;1969;1.0440065
CHI;1970;1.015893863
CHI;1971;0.998325274
CHI;1972;0.976323363
CHI;1973;0.894750653
CHI;1974;0.76435935
CHI;1975;0.581523831
CHI;1976;0.384498948
CHI;1977;0.221185914
CHI;1978;0.162625295
CHI;1979;0.236786713
CHI;1980;0.40640296
CHI;1981;0.598771589
CHI;1982;0.77000392
CHI;1983;0.896118248
CHI;1984;0.984093376
CHI;1985;1.023092145
CHI;1986;1.071158734
CHI;1987;1.112466484
CHI;1988;1.078528456
CHI;1989;0.95602885
CHI;1990;0.78360687
CHI;1991;0.564264376
CHI;1992;0.380283589
CHI;1993;0.287602028
CHI;1994;0.314079858
CHI;1995;0.433740164
CHI;1996;0.591345589
CHI;1997;0.716586661
CHI;1998;0.770892327
CHI;1999;0.718921115
